Date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,delta,gamma,optionid,contract_size,D to Expiration,Close,Moneyness
2008-03-26,2008-03-28,P,1350.0,13.6,15.0,134,0.235191,-0.640801,0.016011,33187913,100,2,1341.1300048828125,1.006613821989586
2008-03-26,2008-03-31,C,1350.0,8.2,10.2,1012,0.212335,0.395025,0.011547,32491845,100,5,1341.1300048828125,1.006613821989586
2008-03-26,2008-03-31,P,1350.0,17.0,20.2,1288,0.214176,-0.603293,0.011455,32491841,100,5,1341.1300048828125,1.006613821989586
2008-03-26,2008-04-19,C,1340.0,33.0,34.0,1687,0.244943,0.517946,0.004825,33156334,100,24,1341.1300048828125,0.9991574233081816
2008-03-26,2008-04-19,P,1340.0,30.9,32.9,402,0.243038,-0.480495,0.004863,33156345,100,24,1341.1300048828125,0.9991574233081816
2008-03-27,2008-03-28,C,1350.0,0.1,0.2,1460,0.183393,0.030472,0.005416,33187908,100,1,1325.760009765625,1.018283844780218
2008-03-27,2008-03-28,P,1350.0,21.0,27.0,136,,,,33187913,100,1,1325.760009765625,1.018283844780218
2008-03-27,2008-03-31,C,1325.0,11.3,14.5,66,0.222014,0.520274,0.012931,32491847,100,4,1325.760009765625,0.9994267365435472
2008-03-27,2008-03-31,P,1325.0,9.6,11.6,1341,0.202263,-0.478612,0.014191,32491843,100,4,1325.760009765625,0.9994267365435472
2008-03-27,2008-04-19,C,1325.0,32.4,34.3,632,0.246151,0.526022,0.004968,33023563,100,23,1325.760009765625,0.9994267365435472
2008-03-27,2008-04-19,P,1325.0,29.7,31.7,528,0.247498,-0.473808,0.004941,33023571,100,23,1325.760009765625,0.9994267365435472
2008-03-28,2008-03-31,C,1325.0,4.0,4.7,790,0.172326,0.326154,0.017541,32491847,100,3,1315.219970703125,1.0074360407496294
2008-03-28,2008-03-31,P,1325.0,11.6,14.8,7127,0.158181,-0.688707,0.018739,32491843,100,3,1315.219970703125,1.0074360407496294
2008-03-28,2008-04-04,C,1325.0,10.8,14.2,14,0.232597,0.414787,0.009197,33229767,100,7,1315.219970703125,1.0074360407496294
2008-03-28,2008-04-04,P,1325.0,19.9,23.1,71,0.221241,-0.589527,0.009642,33229772,100,7,1315.219970703125,1.0074360407496294
2008-03-31,2008-03-31,C,1325.0,0.0,0.3,2140,,,,32491847,100,0,1322.699951171875,1.0017389044477452
2008-03-31,2008-03-31,P,1325.0,2.0,3.6,3228,,,,32491843,100,0,1322.699951171875,1.0017389044477452
2008-03-31,2008-04-04,C,1325.0,6.8,14.8,23,0.211821,0.479078,0.013583,33229767,100,4,1322.699951171875,1.0017389044477452
2008-03-31,2008-04-04,P,1325.0,11.5,17.7,38,0.246882,-0.516594,0.01166,33229772,100,4,1322.699951171875,1.0017389044477452
2008-04-01,2008-04-04,C,1375.0,7.2,8.7,100,0.202068,0.432929,0.015668,33232965,100,3,1370.1800537109375,1.0035177466465144
2008-04-01,2008-04-04,P,1375.0,11.7,13.7,1,0.207647,-0.56509,0.01526,33232967,100,3,1370.1800537109375,1.0035177466465144
2008-04-02,2008-04-04,C,1375.0,4.7,5.7,251,0.205598,0.367128,0.018095,33232965,100,2,1367.530029296875,1.0054623814783543
2008-04-02,2008-04-04,P,1375.0,11.3,13.0,100,0.197903,-0.638049,0.018709,33232967,100,2,1367.530029296875,1.0054623814783543
2008-04-03,2008-04-04,C,1375.0,0.0,3.5,703,,,,33232965,100,1,1369.31005859375,1.0041553345573857
2008-04-03,2008-04-04,P,1375.0,3.7,10.0,125,0.116836,-0.745915,0.038274,33232967,100,1,1369.31005859375,1.0041553345573857
2008-04-04,2008-04-11,C,1350.0,27.3,29.3,9,0.208684,0.707556,0.008674,33236829,100,7,1370.4000244140625,0.985113817826452
2008-04-04,2008-04-11,P,1350.0,6.6,8.1,91,0.208087,-0.29176,0.008692,33236834,100,7,1370.4000244140625,0.985113817826452
2008-04-07,2008-04-11,C,1375.0,8.9,10.7,523,0.18799,0.474014,0.014738,33238348,100,4,1372.5400390625,1.0017922689812242
2008-04-07,2008-04-11,P,1375.0,12.0,14.0,248,0.208474,-0.522624,0.013297,33238349,100,4,1372.5400390625,1.0017922689812242
2008-04-08,2008-04-11,C,1375.0,5.5,7.0,358,0.205279,0.363536,0.01477,33238348,100,3,1365.5400390625,1.0069276335126685
2008-04-08,2008-04-11,P,1375.0,12.8,14.8,68,0.170687,-0.66393,0.017262,33238349,100,3,1365.5400390625,1.0069276335126685
2008-04-08,2008-04-19,C,1365.0,18.7,20.3,196,0.207358,0.520519,0.008501,33233433,100,11,1365.5400390625,0.999604523450758
2008-04-08,2008-04-19,P,1365.0,16.5,18.1,709,0.200766,-0.479249,0.00878,33233434,100,11,1365.5400390625,0.999604523450758
2008-04-09,2008-04-11,C,1350.0,10.2,12.2,109,0.216563,0.588958,0.017914,33236829,100,2,1354.489990234375,0.9966851063745416
2008-04-09,2008-04-11,P,1350.0,5.1,6.0,37,0.192142,-0.400705,0.020063,33236834,100,2,1354.489990234375,0.9966851063745416
2008-04-09,2008-04-19,C,1355.0,17.3,18.9,128,0.210762,0.510504,0.008896,33156336,100,10,1354.489990234375,1.0003765326944474
2008-04-09,2008-04-19,P,1355.0,16.3,17.9,269,0.204144,-0.489577,0.009185,33156347,100,10,1354.489990234375,1.0003765326944474
2008-04-10,2008-04-11,C,1350.0,9.4,11.1,88,,,,33236829,100,1,1360.550048828125,0.9922457473451918
2008-04-10,2008-04-11,P,1350.0,0.55,1.0,1879,0.143483,-0.146722,0.022484,33236834,100,1,1360.550048828125,0.9922457473451918
2008-04-10,2008-04-19,C,1360.0,14.9,16.5,1124,0.186685,0.520289,0.010596,33156337,100,9,1360.550048828125,0.999595715844045
2008-04-10,2008-04-19,P,1360.0,14.7,16.1,526,0.200302,-0.480314,0.009876,33156348,100,9,1360.550048828125,0.999595715844045
2008-04-10,2008-05-17,C,1360.0,35.3,37.3,371,0.211583,0.514927,0.004398,33217817,100,37,1360.550048828125,0.999595715844045
2008-04-10,2008-05-17,P,1360.0,35.0,37.0,133,0.213841,-0.482353,0.004351,33217840,100,37,1360.550048828125,0.999595715844045
2008-04-11,2008-04-19,C,1335.0,14.9,16.5,56,0.222848,0.492041,0.009697,33119372,100,8,1332.8299560546875,1.00162814763838
2008-04-11,2008-04-19,P,1335.0,15.7,16.9,1426,0.211218,-0.509058,0.01023,33119374,100,8,1332.8299560546875,1.00162814763838
2008-04-11,2008-05-17,C,1335.0,35.8,37.9,0,0.225685,0.511009,0.004275,33188182,100,36,1332.8299560546875,1.00162814763838
2008-04-11,2008-05-17,P,1335.0,36.8,38.8,23,0.228322,-0.487406,0.004226,33188183,100,36,1332.8299560546875,1.00162814763838
2008-04-14,2008-04-19,C,1330.0,11.9,13.6,3572,0.241048,0.489858,0.011898,33156333,100,5,1328.3199462890625,1.0012647959669891
2008-04-14,2008-04-19,P,1330.0,13.2,14.3,14844,0.236076,-0.510565,0.012148,33156344,100,5,1328.3199462890625,1.0012647959669891
2008-04-14,2008-05-17,C,1330.0,34.3,37.5,69,0.23049,0.510997,0.004392,33217813,100,33,1328.3199462890625,1.0012647959669891
2008-04-14,2008-05-17,P,1330.0,35.0,38.0,321,0.231618,-0.487465,0.004371,33217836,100,33,1328.3199462890625,1.0012647959669891
2008-04-15,2008-04-19,C,1335.0,11.3,12.9,3074,0.253441,0.501113,0.013011,33119372,100,4,1334.4300537109375,1.00042710840293
2008-04-15,2008-04-19,P,1335.0,10.2,11.8,415,0.225122,-0.499836,0.014648,33119374,100,4,1334.4300537109375,1.00042710840293
2008-04-15,2008-05-17,C,1335.0,33.9,35.9,113,0.216891,0.524643,0.004721,33188182,100,32,1334.4300537109375,1.00042710840293
2008-04-15,2008-05-17,P,1335.0,32.7,34.7,5,0.225579,-0.475316,0.004539,33188183,100,32,1334.4300537109375,1.00042710840293
2008-04-16,2008-04-19,C,1365.0,7.2,9.2,1744,0.204483,0.501429,0.019313,33233433,100,3,1364.7099609375,1.0002125279882186
2008-04-16,2008-04-19,P,1365.0,9.1,10.4,86,0.240901,-0.497793,0.016393,33233434,100,3,1364.7099609375,1.0002125279882186
2008-04-16,2008-05-17,C,1365.0,27.5,31.5,3626,0.180056,0.526211,0.005651,33217818,100,31,1364.7099609375,1.0002125279882186
2008-04-16,2008-05-17,P,1365.0,29.1,33.1,315,0.208374,-0.474333,0.004883,33217841,100,31,1364.7099609375,1.0002125279882186
2008-04-17,2008-04-19,C,1365.0,5.5,6.9,1756,0.205604,0.520203,0.027112,33233433,100,2,1365.56005859375,0.9995898689404208
2008-04-17,2008-04-19,P,1365.0,5.2,7.2,2589,0.228962,-0.481395,0.024351,33233434,100,2,1365.56005859375,0.9995898689404208
2008-04-17,2008-05-17,C,1365.0,29.2,31.2,8263,0.184871,0.530747,0.00559,33217818,100,30,1365.56005859375,0.9995898689404208
2008-04-17,2008-05-17,P,1365.0,29.2,31.0,688,0.207931,-0.470214,0.004971,33217841,100,30,1365.56005859375,0.9995898689404208
2008-04-18,2008-04-25,C,1400.0,8.6,9.6,73,0.16966,0.397418,0.011807,33246524,100,7,1390.3299560546875,1.006955215129474
2008-04-18,2008-04-25,P,1400.0,16.7,18.1,38,0.161476,-0.608103,0.012358,33246529,100,7,1390.3299560546875,1.006955215129474
2008-04-18,2008-05-17,C,1390.0,27.6,29.6,11663,0.181752,0.517634,0.005686,33217821,100,29,1390.3299560546875,0.9997626778785492
2008-04-18,2008-05-17,P,1390.0,26.6,28.6,4720,0.184746,-0.480923,0.005594,33217844,100,29,1390.3299560546875,0.9997626778785492
2008-04-21,2008-04-25,C,1400.0,5.1,6.3,134,0.179023,0.334757,0.014,33246524,100,4,1388.1700439453125,1.0085219790660989
2008-04-21,2008-04-25,P,1400.0,16.0,17.6,19,0.173447,-0.670441,0.01436,33246529,100,4,1388.1700439453125,1.0085219790660989
2008-04-21,2008-05-17,C,1390.0,25.5,27.2,1195,0.178615,0.51511,0.006143,33217821,100,26,1388.1700439453125,1.0013182506441982
2008-04-21,2008-05-17,P,1390.0,26.5,28.5,375,0.193055,-0.484569,0.005684,33217844,100,26,1388.1700439453125,1.0013182506441982
2008-04-22,2008-04-25,C,1400.0,1.35,2.05,151,0.17927,0.148252,0.010345,33246524,100,3,1375.93994140625,1.0174862709263022
2008-04-22,2008-04-25,P,1400.0,23.2,24.8,54,0.112199,-0.953124,0.006998,33246529,100,3,1375.93994140625,1.0174862709263022
2008-04-22,2008-05-17,C,1375.0,27.4,29.0,5935,0.187641,0.531125,0.006008,33088233,100,25,1375.93994140625,0.9993168732311896
2008-04-22,2008-05-17,P,1375.0,25.6,27.6,1817,0.201701,-0.469656,0.00559,33088242,100,25,1375.93994140625,0.9993168732311896
2008-04-23,2008-04-25,C,1375.0,9.6,10.9,0,0.181774,0.611955,0.020634,33287047,100,2,1379.9300537109375,0.9964273162268772
2008-04-23,2008-04-25,P,1375.0,4.7,5.9,1,0.186788,-0.390833,0.020121,33287048,100,2,1379.9300537109375,0.9964273162268772
2008-04-23,2008-05-17,C,1380.0,25.0,26.5,1539,0.177463,0.524852,0.006477,33217819,100,24,1379.9300537109375,1.000050688285884
2008-04-23,2008-05-17,P,1380.0,24.4,26.4,783,0.192763,-0.47565,0.005963,33217842,100,24,1379.9300537109375,1.000050688285884
2008-04-24,2008-04-25,C,1400.0,0.4,0.8,417,0.132044,0.126044,0.02157,33246524,100,1,1388.8199462890625,1.008050038265083
2008-04-24,2008-04-25,P,1400.0,11.2,12.0,114,0.127239,-0.882742,0.021277,33246529,100,1,1388.8199462890625,1.008050038265083
2008-04-24,2008-05-17,C,1390.0,22.3,24.4,2933,0.167121,0.516915,0.006995,33217821,100,23,1388.8199462890625,1.0008496808489038
2008-04-24,2008-05-17,P,1390.0,24.3,26.4,2719,0.191015,-0.483007,0.00612,33217844,100,23,1388.8199462890625,1.0008496808489038
2008-04-25,2008-05-02,C,1400.0,11.2,12.8,156,0.164941,0.48559,0.012485,33290097,100,7,1397.8399658203125,1.001545265718898
2008-04-25,2008-05-02,P,1400.0,12.9,14.4,136,0.166681,-0.514082,0.012355,33290102,100,7,1397.8399658203125,1.001545265718898
2008-04-28,2008-05-02,C,1400.0,9.4,10.6,28,0.197488,0.460006,0.01375,33290097,100,4,1396.3699951171875,1.002599601033756
2008-04-28,2008-05-02,P,1400.0,12.5,14.0,26,0.198332,-0.53979,0.013692,33290102,100,4,1396.3699951171875,1.002599601033756
2008-04-29,2008-05-02,C,1400.0,5.5,6.7,56,0.195413,0.36509,0.015255,33290097,100,3,1390.93994140625,1.006513623143635
2008-04-29,2008-05-02,P,1400.0,14.3,15.9,13,0.200798,-0.631246,0.014895,33290102,100,3,1390.93994140625,1.006513623143635
2008-04-30,2008-05-02,C,1375.0,13.9,14.7,74,0.189746,0.713578,0.017486,33294275,100,2,1385.5899658203125,0.9923570709361748
2008-04-30,2008-05-02,P,1375.0,4.8,5.1,99,0.230025,-0.319946,0.015157,33294276,100,2,1385.5899658203125,0.9923570709361748
2008-05-01,2008-05-02,C,1400.0,9.8,11.0,398,0.137765,0.8253,0.025337,33290097,100,1,1409.3399658203125,0.9933728085154556
2008-05-01,2008-05-02,P,1400.0,1.2,1.4,1706,0.154886,-0.202377,0.024677,33290102,100,1,1409.3399658203125,0.9933728085154556
2008-05-02,2008-05-09,C,1400.0,18.8,20.4,11,0.166089,0.644676,0.011413,33297668,100,7,1413.9000244140625,0.9901690189022928
2008-05-02,2008-05-09,P,1400.0,5.8,7.0,1051,0.14571,-0.335145,0.012756,33297674,100,7,1413.9000244140625,0.9901690189022928
2008-05-05,2008-05-17,C,1405.0,16.2,17.7,700,0.154819,0.543488,0.010483,33289114,100,12,1407.489990234375,0.9982309002183664
2008-05-05,2008-05-17,P,1405.0,14.6,16.1,778,0.175642,-0.460301,0.00925,33289115,100,12,1407.489990234375,0.9982309002183664
2008-05-06,2008-05-09,C,1450.0,0.1,0.6,60,0.143175,0.046281,0.005266,33297669,100,3,1418.260009765625,1.0223795284474109
2008-05-06,2008-05-09,P,1400.0,2.4,3.0,2481,0.179225,-0.206422,0.01238,33297674,100,3,1418.260009765625,0.9871250619492242
2008-05-06,2008-05-17,C,1420.0,12.7,13.7,4096,0.150096,0.484855,0.011306,33230070,100,11,1418.260009765625,1.001226848548499
2008-05-06,2008-05-17,P,1420.0,14.8,16.4,885,0.157107,-0.513307,0.010803,33230074,100,11,1418.260009765625,1.001226848548499
2008-05-07,2008-05-09,C,1400.0,2.9,4.1,60,0.157284,0.330279,0.022344,33297668,100,2,1392.5699462890625,1.0053354976751705
2008-05-07,2008-05-09,P,1400.0,11.2,12.0,926,0.180209,-0.648654,0.019967,33297674,100,2,1392.5699462890625,1.0053354976751705
2008-05-07,2008-05-17,C,1395.0,13.0,14.4,153,0.165644,0.488216,0.011009,33217822,100,10,1392.5699462890625,1.001745013754902
2008-05-07,2008-05-17,P,1395.0,16.5,18.1,119,0.189243,-0.508929,0.009638,33217845,100,10,1392.5699462890625,1.001745013754902
2008-05-08,2008-05-09,C,1400.0,2.2,2.6,522,0.11629,0.398148,0.045356,33297668,100,1,1397.6800537109375,1.0016598550454396
2008-05-08,2008-05-09,P,1400.0,4.1,5.6,2163,0.124285,-0.595274,0.042619,33297674,100,1,1397.6800537109375,1.0016598550454396
2008-05-08,2008-05-17,C,1400.0,11.3,12.0,11179,0.150242,0.484575,0.012823,33088247,100,9,1397.6800537109375,1.0016598550454396
2008-05-08,2008-05-17,P,1400.0,14.5,15.8,5189,0.173891,-0.512027,0.011082,33088251,100,9,1397.6800537109375,1.0016598550454396
2008-05-09,2008-05-17,C,1390.0,10.5,11.9,4624,0.152816,0.489758,0.013574,33217821,100,8,1388.280029296875,1.0012389220235316
2008-05-09,2008-05-17,P,1390.0,12.8,14.4,3784,0.170218,-0.508282,0.012188,33217844,100,8,1388.280029296875,1.0012389220235316
2008-05-12,2008-05-17,C,1405.0,8.0,9.0,5592,0.153704,0.484752,0.017652,33289114,100,5,1403.5799560546875,1.0010117299974162
2008-05-12,2008-05-17,P,1405.0,9.7,11.2,577,0.169145,-0.513242,0.016043,33289115,100,5,1403.5799560546875,1.0010117299974162
2008-05-13,2008-05-17,C,1405.0,6.7,7.8,1046,0.158776,0.469748,0.019697,33289114,100,4,1403.0400390625,1.001396938706617
2008-05-13,2008-05-17,P,1405.0,8.6,10.2,1195,0.168076,-0.528255,0.018614,33289115,100,4,1403.0400390625,1.001396938706617
2008-05-14,2008-05-17,C,1410.0,5.6,5.7,7375,0.149198,0.472695,0.025583,33236254,100,3,1408.6600341796875,1.0009512343559124
2008-05-14,2008-05-17,P,1410.0,7.3,8.0,4533,0.169623,-0.523456,0.022516,33236255,100,3,1408.6600341796875,1.0009512343559124
2008-05-15,2008-05-17,C,1425.0,2.85,3.0,31006,0.119459,0.441642,0.044338,33088244,100,2,1423.5699462890625,1.0010045545810131
2008-05-15,2008-05-17,P,1425.0,3.7,5.8,752,0.136091,-0.550944,0.03902,33088248,100,2,1423.5699462890625,1.0010045545810131
2008-05-15,2008-06-21,C,1425.0,25.8,27.0,11606,0.142034,0.522388,0.006273,32312129,100,37,1423.5699462890625,1.0010045545810131
2008-05-15,2008-06-21,P,1425.0,26.5,28.6,3583,0.160551,-0.478009,0.00555,32312128,100,37,1423.5699462890625,1.0010045545810131
2008-05-16,2008-05-23,C,1450.0,1.9,2.1,101,0.123933,0.157219,0.00983,33325210,100,7,1425.3499755859375,1.0172940153901004
2008-05-16,2008-05-23,P,1450.0,25.7,27.7,14,0.117295,-0.855564,0.009783,33325215,100,7,1425.3499755859375,1.0172940153901004
2008-05-16,2008-06-21,C,1425.0,26.0,27.6,42312,0.151088,0.511315,0.005966,32312129,100,36,1425.3499755859375,0.999754463400616
2008-05-16,2008-06-21,P,1425.0,26.5,27.7,14406,0.155797,-0.486197,0.005785,32312128,100,36,1425.3499755859375,0.999754463400616
2008-05-19,2008-05-23,C,1450.0,1.3,1.8,269,0.142291,0.143308,0.010641,33325210,100,4,1426.6300048828125,1.0163812586565548
2008-05-19,2008-05-23,P,1450.0,22.7,26.7,71,0.147066,-0.84861,0.010681,33325215,100,4,1426.6300048828125,1.0163812586565548
2008-05-19,2008-06-21,C,1425.0,26.3,28.4,10224,0.148084,0.538924,0.006347,32312129,100,33,1426.6300048828125,0.9988574438521316
2008-05-19,2008-06-21,P,1425.0,24.5,25.7,9524,0.162889,-0.462942,0.005773,32312128,100,33,1426.6300048828125,0.9988574438521316
2008-05-20,2008-05-23,C,1425.0,3.7,4.5,1,0.1676,0.302393,0.016248,33357268,100,3,1413.4000244140625,1.0082071426245705
2008-05-20,2008-05-23,P,1425.0,12.9,14.5,0,0.127372,-0.753393,0.019329,33357270,100,3,1413.4000244140625,1.0082071426245705
2008-05-20,2008-06-21,C,1415.0,26.2,28.2,10087,0.161454,0.517523,0.005993,33293130,100,32,1413.4000244140625,1.001132004781591
2008-05-20,2008-06-21,P,1415.0,25.3,27.3,10934,0.164236,-0.482453,0.005891,33293132,100,32,1413.4000244140625,1.001132004781591
2008-05-21,2008-05-23,C,1400.0,2.9,3.4,722,0.163818,0.297214,0.02053,33325209,100,2,1390.7099609375,1.006680069405872
2008-05-21,2008-05-23,P,1400.0,11.3,12.9,514,0.159282,-0.708131,0.020938,33325214,100,2,1390.7099609375,1.006680069405872
2008-05-21,2008-06-21,C,1390.0,27.2,29.2,2550,0.166319,0.530496,0.005999,32875511,100,31,1390.7099609375,0.9994894974815444
2008-05-21,2008-06-21,P,1390.0,26.3,28.0,10390,0.181695,-0.4704,0.005492,32875513,100,31,1390.7099609375,0.9994894974815444
2008-05-22,2008-05-23,C,1400.0,0.55,1.0,316,0.092162,0.205356,0.042284,33325209,100,1,1394.3499755859375,1.004052084851716
2008-05-22,2008-05-23,P,1400.0,7.4,8.4,207,0.157477,-0.683936,0.030953,33325214,100,1,1394.3499755859375,1.004052084851716
2008-05-22,2008-06-21,C,1395.0,25.0,26.0,13160,0.156194,0.521984,0.006489,32875512,100,30,1394.3499755859375,1.0004661845486742
2008-05-22,2008-06-21,P,1395.0,25.7,27.8,12926,0.177155,-0.4784,0.005721,32875514,100,30,1394.3499755859375,1.0004661845486742
2008-05-23,2008-05-30,C,1400.0,2.5,2.85,392,0.141678,0.183392,0.00983,33361646,100,7,1375.9300537109375,1.0174935827763518
2008-05-23,2008-05-30,P,1400.0,25.9,27.3,19,0.123109,-0.850133,0.009887,33361651,100,7,1375.9300537109375,1.0174935827763518
2008-05-23,2008-06-21,C,1375.0,26.7,28.7,15070,0.178286,0.516652,0.005857,32232716,100,29,1375.9300537109375,0.9993240545124884
2008-05-23,2008-06-21,P,1375.0,25.5,27.5,22381,0.178919,-0.48176,0.005836,32232717,100,29,1375.9300537109375,0.9993240545124884
2008-05-27,2008-05-30,C,1375.0,14.5,15.5,86,0.173901,0.68996,0.016154,33363379,100,3,1385.3499755859375,0.9925289812911284
2008-05-27,2008-05-30,P,1375.0,4.7,5.5,25,0.189863,-0.324394,0.015082,33363381,100,3,1385.3499755859375,0.9925289812911284
2008-05-27,2008-06-21,C,1385.0,24.6,26.6,3269,0.171699,0.525395,0.006527,32693720,100,25,1385.3499755859375,0.9997473738823364
2008-05-27,2008-06-21,P,1385.0,24.0,26.0,3311,0.185417,-0.475133,0.006045,32693721,100,25,1385.3499755859375,0.9997473738823364
2008-05-28,2008-05-30,C,1400.0,2.6,3.4,642,0.158481,0.293729,0.021104,33361646,100,2,1390.8399658203125,1.006585972796867
2008-05-28,2008-05-30,P,1400.0,11.0,12.4,60,0.150619,-0.716149,0.021851,33361651,100,2,1390.8399658203125,1.006585972796867
2008-05-28,2008-06-21,C,1390.0,23.9,25.5,6112,0.166674,0.52865,0.006838,32875511,100,24,1390.8399658203125,0.9993960729911748
2008-05-28,2008-06-21,P,1390.0,21.5,25.1,8815,0.177918,-0.47207,0.006407,32875513,100,24,1390.8399658203125,0.9993960729911748
2008-05-29,2008-05-30,C,1400.0,2.05,2.85,611,0.109737,0.419978,0.04867,33361646,100,1,1398.260009765625,1.0012443967661395
2008-05-29,2008-05-30,P,1400.0,4.4,5.2,683,0.134252,-0.565098,0.04006,33361651,100,1,1398.260009765625,1.0012443967661395
2008-05-29,2008-06-21,C,1400.0,20.2,22.0,27112,0.152798,0.510184,0.007603,32079121,100,23,1398.260009765625,1.0012443967661395
2008-05-29,2008-06-21,P,1400.0,22.0,23.0,20906,0.16562,-0.489397,0.007014,32079123,100,23,1398.260009765625,1.0012443967661395
2008-05-30,2008-06-06,C,1400.0,9.8,11.4,1064,0.166126,0.444349,0.01222,33366449,100,7,1400.3800048828125,0.9997286415962184
2008-05-30,2008-06-06,P,1400.0,11.1,12.7,52,0.121174,-0.574104,0.016595,33366454,100,7,1400.3800048828125,0.9997286415962184
2008-05-30,2008-06-30,C,1400.0,24.5,26.7,1,0.161553,0.500079,0.006031,32671039,100,31,1400.3800048828125,0.9997286415962184
2008-05-30,2008-06-30,P,1400.0,25.2,27.4,0,0.158106,-0.496958,0.006162,32671040,100,31,1400.3800048828125,0.9997286415962184
2008-06-02,2008-06-06,C,1400.0,3.5,4.3,2519,0.159054,0.276448,0.014499,33366449,100,4,1385.6700439453125,1.010341535575011
2008-06-02,2008-06-06,P,1400.0,18.4,20.0,10,0.186079,-0.693086,0.013013,33366454,100,4,1385.6700439453125,1.010341535575011
2008-06-02,2008-06-30,C,1375.0,32.9,34.9,15,0.186734,0.566783,0.005474,33294774,100,28,1385.6700439453125,0.992299722439743
2008-06-02,2008-06-30,P,1375.0,22.4,24.4,23,0.185817,-0.43083,0.0055,33294775,100,28,1385.6700439453125,0.992299722439743
2008-06-03,2008-06-06,C,1375.0,9.6,10.6,633,0.171933,0.557321,0.018386,33369338,100,3,1377.6500244140625,0.9980764168206004
2008-06-03,2008-06-06,P,1375.0,7.6,8.6,266,0.190688,-0.447644,0.016606,33369340,100,3,1377.6500244140625,0.9980764168206004
2008-06-03,2008-06-30,C,1375.0,27.8,29.8,0,0.185969,0.521255,0.005703,33294774,100,27,1377.6500244140625,0.9980764168206004
2008-06-03,2008-06-30,P,1375.0,25.2,27.3,1,0.183279,-0.476479,0.005787,33294775,100,27,1377.6500244140625,0.9980764168206004
2008-06-04,2008-06-06,C,1375.0,8.1,9.1,129,0.180823,0.554097,0.021442,33369338,100,2,1377.199951171875,0.9984025913085438
2008-06-04,2008-06-06,P,1375.0,6.3,7.3,252,0.195256,-0.449473,0.019881,33369340,100,2,1377.199951171875,0.9984025913085438
2008-06-04,2008-06-30,C,1375.0,28.6,30.6,1,0.194609,0.522014,0.005558,33294774,100,26,1377.199951171875,0.9984025913085438
2008-06-04,2008-06-30,P,1375.0,26.0,28.0,1,0.19222,-0.476197,0.005627,33294775,100,26,1377.199951171875,0.9984025913085438
2008-06-05,2008-06-06,C,1400.0,5.1,6.1,2878,0.105855,0.703995,0.044422,33366449,100,1,1404.050048828125,0.9971154526638808
2008-06-05,2008-06-06,P,1400.0,1.9,2.7,552,0.137908,-0.33986,0.036147,33366454,100,1,1404.050048828125,0.9971154526638808
2008-06-05,2008-06-30,C,1400.0,26.2,28.2,12,0.173834,0.530058,0.006213,32671039,100,25,1404.050048828125,0.9971154526638808
2008-06-05,2008-06-30,P,1400.0,22.1,24.1,17,0.169932,-0.467546,0.006356,32671040,100,25,1404.050048828125,0.9971154526638808
2008-06-06,2008-06-13,C,1350.0,20.2,24.2,13,0.235478,0.581766,0.008778,33372005,100,7,1360.6800537109375,0.9921509441680944
2008-06-06,2008-06-13,P,1350.0,10.9,14.1,490,0.21946,-0.411147,0.009392,33372010,100,7,1360.6800537109375,0.9921509441680944
2008-06-06,2008-06-30,C,1350.0,35.8,37.8,0,0.227966,0.560708,0.004945,32671034,100,24,1360.6800537109375,0.9921509441680944
2008-06-06,2008-06-30,P,1350.0,25.6,27.6,12,0.226579,-0.436922,0.004974,32671035,100,24,1360.6800537109375,0.9921509441680944
2008-06-09,2008-06-21,C,1360.0,20.9,22.3,14604,0.216718,0.525492,0.007768,33217824,100,12,1361.760009765625,0.998707547766858
2008-06-09,2008-06-21,P,1360.0,18.7,20.0,13774,0.217566,-0.474248,0.007738,33217847,100,12,1361.760009765625,0.998707547766858
2008-06-10,2008-06-13,C,1350.0,13.8,17.0,5,0.214004,0.633394,0.014283,33372005,100,3,1358.43994140625,0.9937870338253504
2008-06-10,2008-06-13,P,1350.0,7.3,8.9,487,0.243997,-0.381514,0.012686,33372010,100,3,1358.43994140625,0.9937870338253504
2008-06-10,2008-06-21,C,1360.0,17.0,18.4,20259,0.201012,0.50069,0.008827,33217824,100,11,1358.43994140625,1.0011484192610938
2008-06-10,2008-06-21,P,1360.0,19.7,21.3,20575,0.224715,-0.4979,0.007895,33217847,100,11,1358.43994140625,1.0011484192610938
2008-06-11,2008-06-13,C,1325.0,13.0,16.2,3,0.208517,0.700866,0.016845,33373334,100,2,1335.489990234375,0.9921452123856548
2008-06-11,2008-06-13,P,1325.0,4.0,5.6,3557,0.233193,-0.318153,0.015475,33373336,100,2,1335.489990234375,0.9921452123856548
2008-06-11,2008-06-21,C,1335.0,15.5,22.7,2486,0.220765,0.517828,0.008609,33187422,100,10,1335.489990234375,0.9996331007810182
2008-06-11,2008-06-21,P,1335.0,18.1,19.7,19361,0.233525,-0.482369,0.008138,33187425,100,10,1335.489990234375,0.9996331007810182
2008-06-12,2008-06-13,C,1350.0,0.7,1.75,1067,0.164022,0.193357,0.023845,33372005,100,1,1339.8699951171875,1.007560438639367
2008-06-12,2008-06-13,P,1350.0,10.0,10.9,811,0.114113,-0.893866,0.022898,33372010,100,1,1339.8699951171875,1.007560438639367
